Audio file	Start	End	Text
homostoria_05	0:24:35	0:24:39	Karena mudah aja, nambah-nambah SKS dapet A tuh relatif gampang, loh.
homostoria_05	0:24:39	0:24:40	Iya.
homostoria_05	0:24:40	0:24:40	Bener-Bener.
homostoria_05	0:24:40	0:24:40	Dua
homostoria_05	0:24:40	0:24:42	SKS, loh.
homostoria_05	0:24:42	0:24:44	Lumayan ituh.
homostoria_05	0:24:44	0:24:52	Itu, aku belajar bahasa Jerman, tadi Itali. Sekarang belajar sedikit-sedikit bahasa Jepang.
homostoria_05	0:24:52	0:24:54	Tujuannya having fun aja.
homostoria_05	0:24:54	0:24:57	Having fun tuh karena aku suka bahasa.
homostoria_05	0:24:57	0:25:02	Karena itu tadi, yang kayak kamu bilang tadi, Cub.
homostoria_05	0:25:02	0:25:08	Ada keseman-keseman antar bahasa, dan kalau kita tahu tuh, "Wah, ternyata bahasa itu ada kayak kemiripannya ya."
homostoria_05	0:25:08	0:25:15	Entah itu kemiripan dari kosakata, atau mungkin dari grammar-nya, atau dari bunyinya.
homostoria_05	0:25:15	0:25:22	Atau, malah yang aku suka, tapi aku juga bingung nyari sumbernya gimana, idiom-idiom.
homostoria_05	0:25:22	0:25:25	Idiom-idiom itu lucu-lucu sebenarnya.
homostoria_05	0:25:25	0:25:28	Kayak hujan deras, itu kan...
homostoria_05	0:25:28	0:25:32	bahasa Inggrisnya, rain cat and dog. Terus di bahasa apa itu beda-beda.
homostoria_05	0:25:32	0:25:33	Itu menarik.
homostoria_05	0:25:33	0:25:37	Wah, ternyata pandangan bahasanya itu bisa sampai kayak gitu ya.
homostoria_05	0:25:37	0:25:39	Itu menarik.
homostoria_05	0:25:39	0:25:43	Terus lagi ngomongin bahasa, soal bahasa Inggris. 
homostoria_05	0:25:43	0:26:10	Bahasa Inggris uniknya kan kita belajar bahasa Inggris dari, alah dari TK kita udah dikenalin warna pake bahasa inggris, terus warna angka, pake bahasa inggris, terus SD masih belajar, SMP masih belajar, SMA masih belajar, kuliah pun 2 semester kayaknya atau mungkin 1 lah apalagi nggak. Jadi, paling nggak tuh, kalau misalnya SD sampai SMA tuh ada berapa?
homostoria_05	0:26:10	0:26:14	6, 3, 3, 12. 12 tambah.
homostoria_05	0:26:14	0:26:18	Ya, sekitar 12 tahun kita belajar bahasa Inggris, dan nggak.
homostoria_05	0:26:18	0:26:25	Dan, masih aja banyak orang yang nggak bisa bahasa Inggris. Eh, nggak bisa, bahasa Inggris.
homostoria_05	0:26:25	0:26:29	Dan, kalau ngomong bahasa Inggris, atau bahasa asing pada umumnya. 
homostoria_05	0:26:29	0:26:33	Ya, terutama bahasa Inggris lah, karena itu yang paling internasional.
homostoria_05	0:26:33	0:26:36	Yang paling banyak dipakai banyak orang.
homostoria_05	0:26:36	0:26:39	Itu kan kita bisa mengkategorikan mungkin ada dua lah paling.
homostoria_05	0:26:39	0:26:41	Ya, tiga deh.
homostoria_05	0:26:41	0:26:44	Pertama, bahasa Inggris sehari-hari.
homostoria_05	0:26:44	0:26:48	Yang kedua, bahasa Inggris buat bisnis.
homostoria_05	0:26:48	0:26:49	Jadi, bisnis.
homostoria_05	0:26:49	0:26:51	Dan, yang ketiga, akademik.
homostoria_05	0:26:51	0:26:53	Yang paling rendah kan sehari-hari.
homostoria_05	0:26:53	0:26:55	Untuk sampai level yang sehari-hari pun.
homostoria_05	0:26:55	0:26:58	Mungkin, orang-orang kita kesusahan, ya nggak sih?
homostoria_05	0:26:58	0:27:00	Iya, memang.
homostoria_05	0:27:00	0:27:00	Memang.
homostoria_05	0:27:00	0:27:05	Masih perlu, gitu. Masih perlu perjalanan panjang. Dan,
homostoria_05	0:27:05	0:27:12	e..., apa ya? Menurutku, ya itu, itu complicated sih, memang sangat...
homostoria_05	0:27:12	0:27:15	Ya.
homostoria_05	0:27:15	0:27:17	Itu tadi.
homostoria_05	0:27:17	0:27:22	Itu tadi, apa ngomong buat sehari-hari pakai bahasa Inggris aja susah.
homostoria_05	0:27:22	0:27:26	Let alone, apa namanya? Bahasa Inggris akademik.
homostoria_05	0:27:26	0:27:32	Yang jelimetnya bukan main, kosakatanya sulit, apa jarang kita denger.
homostoria_05	0:27:32	0:27:35	Dan, ya, agak sedikit sophisticated.
homostoria_05	0:27:35	0:27:41	Dan, itu ya perlu belajar lebih dalam lagi untuk bisa belajar Bahasa Inggris akademik.
homostoria_05	0:27:41	0:27:44	Aku pun pribadi masih nggak bisa tuh.
homostoria_05	0:27:44	0:27:45	Akademik tuh aku masih jauh.
homostoria_05	0:27:45	0:27:50	Kalau misalnya sehari-hari, ya walaupun broken bisa ngomong lah.
homostoria_05	0:27:50	0:27:53	Walaupun sepotong-sepotong masih bisa paham lah.
homostoria_05	0:27:53	0:27:56	Komunikasi masih bisa lah.
homostoria_05	0:27:56	0:28:03	PD aja dulu.
homostoria_05	0:28:03	0:28:11	Terus sama, karena kita anak bahasa ya, kita ngomongin bahasa terus aja kali ya.
homostoria_05	0:28:11	0:28:16	Ya, masalah Endgame ini sih, kira-kiraan Endgame ini emang.
homostoria_05	0:28:16	0:28:16	Kamu
homostoria_05	0:28:16	0:28:22	sempet nge-mention bahasa kan. Bahasa Indonesia mau jadi internasional.
homostoria_05	0:28:22	0:28:25	Aku nggak pernah denger itu.
homostoria_05	0:28:25	0:28:27	Emang, emang sempat ada internasional ya?
homostoria_05	0:28:27	0:28:29	Aku pernah dengarnya bahwa jadi bahasa ASEAN, iya.
homostoria_05	0:28:29	0:28:31	Tapi, kalau internasional belum pernah dengar.
homostoria_05	0:28:31	0:28:32	Ada.
homostoria_05	0:28:32	0:28:32	Kalau
homostoria_05	0:28:32	0:28:43	bahasa internasional itu, bahasa dunia itu sebenernya bibit-bibitnya itu waktu Konferensi, e..., sorry, Kongres Bahasa sekitar tahun 90-an.
homostoria_05	0:28:43	0:28:44	Ya, di awal 90-an.
homostoria_05	0:28:44	0:29:27	Habis itu di 2009 atau 2006, itu udah mulai ada semacam kayak langkah yang lebih strategis. Adanya semacam tipa nanti ke depannya dan lain sebagainya waktu itu. Sampai akhirnya di tahun 2019-an mungkin, atau 2016 aku agak lupa. Itu di tahun itu sudah mulai stabil dalam artian adalah memproduksi buku-buku, memproduksi wacana-wacana yang lebih banyak tentang internasionalisasi bahasa dan bahkan gitu ya. Target untuk menjadi bahasa ASEAN itu sekitar 2 atau 3 tahun yang lalu, ketika Malaysia mengajukan sebagai bahasa ASEAN selain bahasa Inggris, gitu ya.
homostoria_05	0:29:27	0:29:30	Itu Indonesia sudah nggak mau kalah, gitu.
homostoria_05	0:29:30	0:29:41	Indonesia juga ingin memasukkan bahasa Indonesia sebagai bahasa kedua dari ASEAN selain bahasa Inggris, gitu.
homostoria_05	0:29:41	0:29:47	Apa namanya? Bahkan yang terbaru itu kan, sekarang bahasa Indonesia itu akan dipakai dalam bahasa persidangan di PBB ya.
homostoria_05	0:29:47	0:29:51	Di PBB, di UNESCO, di Prancis kan.
homostoria_05	0:29:51	0:30:05	Dan, ya itulah menurutku sepak terjangnya. Dan, ya kita tetap mengapresiasilah siapapun yang terlibat dalam internasionalisasi bahasa Inggris ini, bahasa Indonesia ini. Walaupun, memang masih jauh gitu ya.
homostoria_05	0:30:05	0:30:09	Tapi, ini suatu hal yang peluang lah.
homostoria_05	0:30:09	0:30:11	Ini opportunity yang harus kita kejar terus.
homostoria_05	0:30:11	0:30:23	Karena dunia internasional atau katakanlah UNESCO atau PBB itu sudah memberikan tempat, gitu, untuk orang Indonesia kayak gitu, untuk menggunakan bahasa itu dalam persidangan internasional. Gitu.
homostoria_05	0:30:23	0:30:25	Sorry.
homostoria_05	0:30:25	0:30:32	Kalau misalnya pakai bahasa Indonesia di sidang internasional itu maksudnya full bahasa Indonesia atau bahasa Indonesia diperbolehkan aja?
homostoria_05	0:30:32	0:30:32	Setauku...
homostoria_05	0:30:32	0:30:35	itu menjadi bahasa utama dalam persidangan.
homostoria_05	0:30:35	0:30:41	Sebenarnya, Indonesia itu kalau nggak salah bahasa ke-13 atau bahasa ke-19, aku lupa.
homostoria_05	0:30:41	0:30:51	Jadi, selama PBB itu ada, gitu loh. Dalam persidangannya itu, hanya under 20 bahasa yang bisa masuk bahasa dalam persidangan.
homostoria_05	0:30:51	0:30:59	Gitu. Sementara, ya itu, itu kan berarti kan ada privilege, berapa sih bahasa dunia itu kan ada banyak ya negara-negaranya.
homostoria_05	0:30:59	0:30:59	Ya.
homostoria_05	0:30:59	0:31:00	Benar sekali.
homostoria_05	0:31:00	0:31:01	Indonesia
homostoria_05	0:31:01	0:31:05	masuk dalam under 20 itu, gitu. Belasan angka, di belasan itu.
homostoria_05	0:31:05	0:31:05	Ya,
homostoria_05	0:31:05	0:31:07	ya, ya.
homostoria_05	0:31:07	0:31:08	Good to know, good to know.
homostoria_05	0:31:08	0:31:20	Menarik, menarik, menarik.
homostoria_05	0:31:20	0:31:27	Nah, kalau tadi ngomongin aku yang fokus ke bahasa budaya dan pendidikan, kalau kamu gimana, Hans?
homostoria_05	0:31:27	0:31:37	Ada nggak sih episode yang membuatmu itu setelah denger ini, mungkin ya, itu lagi apa gitu, terus pengen dengerin lagi, gitu?
homostoria_05	0:31:37	0:31:46	Atau, mungkin, ada nggak sih episode yang itu ngena sampai sekarang. Sehingga, itu terengiang-ngiang dalam dirimu dan itu mungkin membangkitkan semangatmu, gitu.
homostoria_05	0:31:46	0:31:49	Karena Endgame ini engage, apa ya?
homostoria_05	0:31:49	0:31:55	Untuk membangkitkan semangat para generasi muda, dan kita pikir relatif masih muda sih.
homostoria_05	0:31:55	0:31:58	Gimana kalau darimu?
homostoria_05	0:31:58	0:31:58	Kalau
homostoria_05	0:31:58	0:32:12	aku, ya. Sebenarnya kayak topik-topik pendidikan, terus kemudian aku juga suka ngikutin yang topik geopolitik. Walaupun, nggak semuanya, cuma beberapa aja.
homostoria_05	0:32:12	0:32:16	Aku suka dengerinnya, tapi cuma suka dengerin aja.
homostoria_05	0:32:16	0:32:27	Kayak, eh tau, ternyata ada sudut pandang seperti ini, tapi nggak ada yang bener-bener nempel kalau yang di topik geopolitik atau topik-topik pendidikan.
homostoria_05	0:32:27	0:32:29	Aku sebenarnya suka pendidikan juga.
homostoria_05	0:32:29	0:32:41	Yang banyak aku dengerin, itu yang bintang tamu-tamunya yang bekerja di industri kreatif.
homostoria_05	0:32:41	0:32:55	Ya, jadi klise sih. Karena aku dari episode-episode sebelumnya selalu ngomongin, pertama ngomongin in-frame, segala macam yang industri film, kemudian ada beberapa industri kreatif yang aku sampaikan.
homostoria_05	0:32:55	0:33:00	Tapi ya, aku tertariknya di situ. Entah kenapa ya.
homostoria_05	0:33:00	0:33:06	Mungkin, karena aku punya keinginan dan sedikit insekuritas.
homostoria_05	0:33:06	0:33:14	Aku dari kecil selalu iri sama teman-temanku yang, yang bisa berkarya dalam hal apapun.
homostoria_05	0:33:14	0:33:20	Kalau waktu TK, waktu apa? SD, kita kan suka bikin prakarya ga sih?
homostoria_05	0:33:20	0:33:25	Disuruh bawa apa, disuruh njahit, apa disuruh gambar.
homostoria_05	0:33:25	0:33:29	Aku nggak, sama sekali ga berbakat di bidang seni sama sekali.
homostoria_05	0:33:29	0:33:31	Proyeksiku terhadap seni itu kurang.
homostoria_05	0:33:31	0:33:38	Tapi, karena aku tahu kurang, entah kenapa itu yang aku pengen terus dapet.
homostoria_05	0:33:38	0:33:46	Jadi, aku suka dengerin, atau, ya dengerin orang-orang yang bekerja di bidang seni itu udah dari tau kapan?
homostoria_05	0:33:46	0:33:51	Di mana saja? Termasuk di podcast Endgame ini.
homostoria_05	0:33:51	0:34:04	Kayak yang aku dengerin episode awal, episode sama Angga Dwimas Sasongko, yang foundernya Visinema itu.
homostoria_05	0:34:04	0:34:09	Aku suka dengerin awal-awal karirnya dia kayak gimana.
homostoria_05	0:34:09	0:34:18	Kayak pertama, dia tuh ternyata udah jadi bisnisman dan pekerja film dari SMA.
homostoria_05	0:34:18	0:34:19	Wah.
homostoria_05	0:34:19	0:34:21	Itu gila sih dari SMA.
homostoria_05	0:34:21	0:34:21	Maksudnya...
homostoria_05	0:34:21	0:34:22	Dari SMA.
homostoria_05	0:34:22	0:34:23	Udah
homostoria_05	0:34:23	0:34:27	lama gitu, udah lebih mateng nih paling nggak terekspos gitu kan ya.
homostoria_05	0:34:27	0:34:27	Dia
homostoria_05	0:34:27	0:34:31	punya temen yang punya handycam waktu itu. Dia anjak buat bikin film.
homostoria_05	0:34:31	0:34:37	Filmnya dibuat, ditampilin di kelas, ditiketin sama dia.
homostoria_05	0:34:37	0:34:42	Padahal lihat anak SMA pakai handycam sebagus apa sih filmnya.
homostoria_05	0:34:42	0:34:51	Tapi,dia udah punya apa ya? Percaya diri untuk niketin karyanya tuh udah, menurutku udah satu hal yang, "Wow!"
homostoria_05	0:34:51	0:34:54	Gak kepikiran sih waktu SMA.
homostoria_05	0:34:54	0:35:00	Bikin, bikin filmnya aja belum, gak kepikiran, let alone, jualin film.
homostoria_05	0:35:00	0:35:04	Wah, itu keren banget sih.
homostoria_05	0:35:04	0:35:05	Itu satu.
homostoria_05	0:35:05	0:35:18	Terus dia, kuliah, terus dia itu juga sambil, pada akhirnya dia bikin rumah produksi yang kita sekarang kenal dengan Visinema, dulu namanya Visinema juga sih.
homostoria_05	0:35:18	0:35:32	Tapi, awalnya dia cuma ngerjain, apa ya? Comission proyek yang kecil-kecil gitu loh, kayak, ya gak kecil juga sih. Tapi kayak, kayak ngerjain videoclip, atau ngerjain iklan.
homostoria_05	0:35:32	0:35:37	Dia dulu, Visinema tuh dulu bermainnya dalam tanda kutip, klien...
homostoria_05	0:35:37	0:35:39	kliennya tuh...
homostoria_05	0:35:39	0:35:40	Yang, yang kayak gitu-gitu.
homostoria_05	0:35:40	0:35:46	Nah, pada akhirnya dia pengen bikin feature film atau film panjang.
homostoria_05	0:35:46	0:35:49	Pertama, dia...
homostoria_05	0:35:49	0:35:50	Dia punya cerita aneh.
homostoria_05	0:35:50	0:35:51	Dia punya cerita.
homostoria_05	0:35:51	0:35:54	Dia punya cerita. Dia yakin sama ceritanya.
homostoria_05	0:35:54	0:35:57	Jadi, bakal, bakal ngehits nih
homostoria_05	0:35:57	0:36:01	Cuma, nggak punya...
homostoria_05	0:36:01	0:36:17	modal. Akhirnya dia pitching-pitching kemana, dapet modal tapi cuma sebagian. Dia nekat turut lokasi, lokasi syuting filmnya itu di daerah timur. Aku lupa, kalau nggak salah sih di Maluku ya?
homostoria_05	0:36:17	0:36:18	Maluku? Ambon?
homostoria_05	0:36:18	0:36:30	Iya, di situ. Dia nekat, nekat langsung, eh, dia cuma dia modelnya itu cuma buat ngeberangkatin kru-krunya ke sana. 
homostoria_05	0:36:30	0:36:35	Belum punya ada model buat balik, itu belum ada.
homostoria_05	0:36:35	0:36:46	Dan, setiap kali break shooting di Maluku itu, dia balik ke Jakarta, pitching lagi.
homostoria_05	0:36:46	0:36:48	Pitching, pitching, pitcihng, pitcihng.
homostoria_05	0:36:48	0:37:01	Nah, di proses ini, dia tertemu sama Gita Wirjawan, yang akhirnya, yang akhirnya jadi investornya film ini.
homostoria_05	0:37:01	0:37:08	Nah, dan, gak tau kenapa di podcast Endgame ada logo Visinema tuh di bawah.
homostoria_05	0:37:08	0:37:11	Produce, produce tulisan ya, Produce by Visinema.
homostoria_05	0:37:11	0:37:16	Karena emang dari Visinema dan Gita Wirjawan itu punya kendekatan secara pribadi.
homostoria_05	0:37:16	0:37:24	Karena Pak Gita ini yang percaya sama Visinema, sama Angga,
homostoria_05	0:37:24	0:37:28	terhadap ya itu, proyeksi kreatifnya dalam membuat film dan segala macam.
homostoria_05	0:37:28	0:37:34	Dan, film yang aku maksud ini, mungkin teman-teman tahu, Yakub juga tahu, film "Cahaya dari Timur".
homostoria_05	0:37:34	0:37:35	Iya,...
homostoria_05	0:37:35	0:37:38	itu zaman-zaman kita SMA itu ya.
homostoria_05	0:37:38	0:37:38	Aku.
homostoria_05	0:37:38	0:37:40	Masalahnya nggak tahu dan nggak nonton.
homostoria_05	0:37:40	0:37:41	Sempet...
homostoria_05	0:37:41	0:37:45	ditampilin di, di, apa kayak, ya katakanlah, di RCTI atau apalah gitu.
homostoria_05	0:37:45	0:37:45	Oh...
homostoria_05	0:37:45	0:37:46	iya, ya?
homostoria_05	0:37:46	0:37:52	Aku karena nggak suka bola jadi nggak nonton sih.
homostoria_05	0:37:52	0:38:01	Nah, itu ya, filmnya itu, dari proses yang panjang yang berdarah itu.
homostoria_05	0:38:01	0:38:14	Akhirnya Visinema itu dikenal sebagai rumah produksi film terutama, yang apa namanya, yang hebat, yang wah.
homostoria_05	0:38:14	0:38:24	Dan, kemudian, si Angganya juga dikenal sebagai apa namanya? Sutradara yang ternama juga. 
homostoria_05	0:38:24	0:38:28	Itu, jadi tau proses-proses kreatif,
homostoria_05	0:38:28	0:38:29	proses-proses
homostoria_05	0:38:29	0:38:34	apa ya, perjuangan-perjuangan si orang-orang di industri kreatif ini.
homostoria_05	0:38:34	0:38:36	Bisa sampai posisi...
homostoria_05	0:38:36	0:38:39	sekarang tuh aku selalu suka dengarnya.
homostoria_05	0:38:39	0:38:42	Mungkin, itu aja sih.
homostoria_05	0:38:42	0:38:42	Aku nggak, nggak
homostoria_05	0:38:42	0:38:44	nggak, nggak ada yang...
homostoria_05	0:38:44	0:38:47	episode yang wah, wah, banget.
homostoria_05	0:38:47	0:38:49	Karena aku juga sebenernya wawasannya...
homostoria_05	0:38:49	0:38:53	itu kebuka banyak, dari...
homostoria_05	0:38:53	0:39:01	dari podcast-podcast, apa, dari bintang-tamu. bintang-tamu yang kayak kamu sebutin tadi, ya, pendidikan, ilmuwan. Itu yang paling ngebuka.
homostoria_05	0:39:01	0:39:07	Cuma kalau gua tuh nggak ada yang bener-bener sampai terlalu nempel aja.
homostoria_05	0:39:07	0:39:26	Kecuali, itu tadi, semangat yang Pak Gita untuk mendorong kita sebagai orang yang mendengarkan itu untuk membuka wawasan yang luas, untuk keluar negeri, apa ya, untuk tidak terjebak, di negara sendiri, dengan, "Oh, apa yang kita tahu di Indonesia itu sudah cukup."
homostoria_05	0:39:26	0:39:31	Enggak, sebenarnya.
homostoria_05	0:39:31	0:39:39	Kayak podcast.
homostoria_05	0:39:39	0:39:43	Podcast kan sebenarnya sudah melendak lama banget.
homostoria_05	0:39:43	0:39:47	Cuma baru belakangan ini di Indonesia melendak.
homostoria_05	0:39:47	0:40:08	Proyeksinya orang-orang bilang itu, kalau nggak salah ya, angkanya tuh. Misalnya, 2012 ada in atau tren sesuatu, 10 tahun kemudian, di 2022, itu baru di Indonesia tuh masuk, baru, boom!
homostoria_05	0:40:08	0:40:15	Kayak, oh ini. Kan aku sempat nyebut itu kan, kata podcast itu pertama muncul kapan?
homostoria_05	0:40:15	0:40:18	2000 awal nggak sih?
homostoria_05	0:40:18	0:40:28	Dan, itu podcast benar-benar masuk, kalau kamu tahu komedian namanya Adriano Colbi, Stand-up Comedy-an, BTW.
homostoria_05	0:40:28	0:40:38	Itu dia, apa ya, orang-orang judulnya "Bapak Podcast Indonesia". Karena dia, ya, arguably jadi orang pertama yang buat podcast.
homostoria_05	0:40:38	0:40:40	Itu pun di tahun...
homostoria_05	0:40:40	0:40:41	tahun berapa ya?
homostoria_05	0:40:41	0:40:42	Belasan paling?
homostoria_05	0:40:42	0:40:43	2014
homostoria_05	0:40:43	0:40:44	apa ya?
homostoria_05	0:40:44	0:40:44	Aku
homostoria_05	0:40:44	0:40:45	enggak tau nggak pastinya.
homostoria_05	0:40:45	0:40:47	Tapi kan berjarak banget lho.
homostoria_05	0:40:47	0:40:48	Berjarak
homostoria_05	0:40:48	0:40:49	banget lho.
homostoria_05	0:40:49	0:40:52	10 lah ya, 10 tahun sampai 15 tahunan.
homostoria_05	0:40:52	0:40:54	Nah, untuk...
homostoria_05	0:40:54	0:40:58	Ya, kita kan nggak mau jadi orang yang selalu tertinggal, nggak sih?
homostoria_05	0:40:58	0:40:58	Iya, tentu.
homostoria_05	0:40:58	0:41:02	Jadi ada baiknya kita duluan yang jemput bola.
homostoria_05	0:41:02	0:41:03	Kita duluan yang...
