Audio file	Start	End	Text
Hari Minggoean_007	0:17:05	0:17:14	Oke, anyway, Tapi, aku suka dengan ide hidup di luar negeri dalam rangka memperkaya atau memperluas wawasan.
Hari Minggoean_007	0:17:14	0:17:18	Di luar negeri, mau tidak mau, kita bakal jadi minoritas.
Hari Minggoean_007	0:17:18	0:17:25	Dan minoritas di belahan dunia manapun, pasti punya pandangan yang menarik.
Hari Minggoean_007	0:17:25	0:17:34	Dan bisa merasakan sudut pandang ini secara langsung, menurutku bakal jadi pengalaman yang berkesan yang sulit untuk dilupakan.
Hari Minggoean_007	0:17:34	0:17:38	Walaupun begitu, pendirianku sama.
Hari Minggoean_007	0:17:38	0:17:44	Kalau masih bisa terus berada di dalam negeri, kenapa harus keluar?
Hari Minggoean_007	0:17:44	0:17:57	Masih ada hal-hal menarik yang di negeri ini yang masih belum dijelajahi dan juga masih banyak masalah yang harus kita cari solusinya bareng-bareng.
Hari Minggoean_007	0:17:57	0:18:00	Oke, segitu aja cerita aku minggu ini.
Hari Minggoean_007	0:18:00	0:18:07	Gak kepikiran soal kata-kata yang bisa merangkum 7 hari belakangan itu kayak gimana.
Hari Minggoean_007	0:18:07	0:18:09	Well...
Hari Minggoean_007	0:18:09	0:18:10	Ya, it is what it is.
Hari Minggoean_007	0:18:10	0:18:12	Kita selesaikan aja lah.
Hari Minggoean_007	0:18:12	0:18:13	Oke, gitu aja.
Hari Minggoean_007	0:18:13	0:18:16	Sekarang gantian giliranmu bercerita.
Hari Minggoean_007	0:18:16	0:18:18	Apa cerita mau minggu ini?
Hari Minggoean_007	0:18:18	0:18:21	Terima kasih yang udah mau dengerin sampai akhir.
Hari Minggoean_007	0:18:21	0:18:25	Kita ketemu lagi di episode Seniar Hari Minggoean selanjutnya.
Hari Minggoean_007	0:18:25	0:18:30	Bye-bye!
Hari Minggoean_008	0:00:01	0:00:05	Tak terasa kita bertemu lagi di penghujung akhir pekan.
Hari Minggoean_008	0:00:05	0:00:09	Artinya umur kita sudah bertambah 7 hari lagi.
Hari Minggoean_008	0:00:09	0:00:13	Biar waktu yang singkat ini terasa bermakna, mari kita menceritakannya.
Hari Minggoean_008	0:00:13	0:00:15	Aku mulai duluan.
Hari Minggoean_008	0:00:15	0:00:19	Selamat datang di Siniar Hari Minggoean.
Hari Minggoean_008	0:00:19	0:00:27	Di beberapa episode sebelumnya, aku benar-benar bakal cerita-cerita soal proyekku yang soal ngajar nari di sekolah itu.
Hari Minggoean_008	0:00:27	0:00:36	Dan dari pertama aku, dan dari pertama kali aku mention soal ngajar-ngajar ini, aku belum sama sekali ngebahas soal ini.
Hari Minggoean_008	0:00:36	0:00:39	Alasannya ya karena belum nemu topik yang cocok aja.
Hari Minggoean_008	0:00:39	0:00:41	Tapi sekarang kayaknya udah deh.
Hari Minggoean_008	0:00:41	0:00:43	Jadi ini dia update-nya.
Hari Minggoean_008	0:00:43	0:00:48	Sekarang ini mereka udah setengah perjalanan.
Hari Minggoean_008	0:00:48	0:00:53	Mereka akhir bulan Oktober ini bakal tapi dari depan temen-temennya.
Hari Minggoean_008	0:00:53	0:00:55	Dan gak cuma sampai disitu.
Hari Minggoean_008	0:00:55	0:00:59	Tarian ini akan mereka tampilkan juga di luar negeri.
Hari Minggoean_008	0:00:59	0:01:00	tepatnya Malaysia.
Hari Minggoean_008	0:01:00	0:01:07	Nah anak-anaknya aku ajarin tadi itu sebenernya ikut program student exchange yang diadain sama sekolah.
Hari Minggoean_008	0:01:07	0:01:14	Untuk aspek ketukaran budaya nya, itu dari pihak sekolah minta untuk menampilkan tari saman.
Hari Minggoean_008	0:01:14	0:01:21	Waktu awal-awal mengajarin mereka tuh, rasanya tuh susah banget.
Hari Minggoean_008	0:01:21	0:01:28	Anak-anaknya ini kayaknya anak-anak yang paling ngeyel selama aku pernah ngajar.
Hari Minggoean_008	0:01:28	0:01:33	Walaupun secara jubah ya ini relatif sedikit, sekitar 8.
Hari Minggoean_008	0:01:33	0:01:39	Sedangkan aku pernah ngajar di sekolah yang sama, sampai 20 anak.
Hari Minggoean_008	0:01:39	0:01:53	Dan luksusinya capek ya, tapi malah aku ngerasa ini 20 anak ini pun bisa lebih bikin aku semangat, karena feedbacknya cepat, kelihatan lebih cukup menangkap, dan lihat ini progresnya memuaskan lah.
Hari Minggoean_008	0:01:53	0:02:00	Nah, di proyek gue yang sekarang ini, kesulitannya itu anak-anaknya aku lihat dari segi fisiknya.
Hari Minggoean_008	0:02:00	0:02:16	Dari pengalaman aku, setiap kali aku ngajar atau waktu aku masih aktif di sanggar, anak-anak yang bisa ngikutin materi-materi atau bisa ngikutin gerapan dengan baik, itu anak-anak yang tituhnya dalam tanda kutip artist.
Hari Minggoean_008	0:02:16	0:02:23	At least mereka sering berkegiatan fisik atau sekut ekskur olahraga atau semacamnya.
Hari Minggoean_008	0:02:23	0:02:32	Mereka mungkin nggak punya modal untuk jadi penari, pure penari maksudnya, tapi fisik yang bagus itu udah jadi modal.
Hari Minggoean_008	0:02:32	0:02:41	Modal yang lebih dari cukup untuk kegiatan-kegiatan yang sifatnya insidental kayak gini.
Hari Minggoean_008	0:02:41	0:02:50	Nah masalahnya sebagian besar anak-anak ini, yang di project yang kali ini itu kelihatan memang tekuran geraknya.
Hari Minggoean_008	0:02:50	0:02:55	Badannya itu kalau misalkan menari itu kan harus sikap paling sempurna ya.
Hari Minggoean_008	0:02:55	0:03:01	Dalam arti yang badannya tegap, bahu dibuka, terus ada beberapa sikap-sikap tertentu.
Hari Minggoean_008	0:03:01	0:03:33	anak-anak yang masih belum bisa ngikutin dengan baik dan bentar-bentar mereka juga mau sakit ini kan karena tari saman, kan tarinya sambil duduk jadi mereka sering ngeluh lutunya sakit, aduh, jadi pas awal-awal ngajar itu memang rasanya asing-asing tapi lama-kelamaan memang ada progresnya, makin lama mereka makin bagus Walaupun di titik ini mereka masih belum sampai di tahap layak tampil.
Hari Minggoean_008	0:03:33	0:03:37	Tapi betul tariannya udah mulai kelihatan.
Hari Minggoean_008	0:03:37	0:03:42	Dan di minggu depan materinya itu udah hampir selesai.
Hari Minggoean_008	0:03:42	0:03:55	Dan aku bakal ngefokusin soal melatih kekompakkan juga pendetailan-pendetailan gerakan-gerakan kecilnya.
Hari Minggoean_008	0:03:55	0:04:36	melihat proses mereka ini aku jadi sadar lebih tepatnya disadarkan kembali sih kalau semua hal itu mungkin dilakukan dengan pembiasaan pembiasaan itu kan sebuah proses yang panjang dan kita nggak akan mungkin memastikan hasil akhir sepertinya kayak gimana nah dalam konteks ini apakah si anak dapat menarikkan varian saman dengan lecar atau Bakal ada yang lupa, dan gak kompak, atau malah ada yang bingung waktu menengah-tengah nari terus bingungnya keluar, dan akhirnya gerakannya jadi gak karuan semua.
Hari Minggoean_008	0:04:36	0:04:38	Practice makes perfect.
Hari Minggoean_008	0:04:38	0:04:40	Trust in the process.
Hari Minggoean_008	0:04:40	0:04:46	Nah, itu tadi kata-kata bisa yang sering digunakan sebagai motivasi.
Hari Minggoean_008	0:04:46	0:04:49	Tapi kenyataannya, ya gak semudah kedengarannya.
Hari Minggoean_008	0:04:49	0:04:58	Ya, walaupun aku dalam tanah putih begini sebagai guru mereka ya, mereka juga masih bisa mengajari banyak hal.
Hari Minggoean_008	0:04:58	0:05:05	Ya, salah satunya soal ini, soal bagaimana pembiasaan adalah kunci dari kesuksesan.
Hari Minggoean_008	0:05:05	0:05:11	Ya, belajar kan bisa dari mana saja, termasuk dari yang lebih muda.
Hari Minggoean_008	0:05:11	0:05:43	dan di beberapa hari terakhir kayaknya udah hampir seminggu lebih aku mulai untuk me-re-watch series How I Met Your Mother kurang lebih aku mulai nge-youtube beberapa hari setelah rilis episode hari mingguan yang judulnya hitam putih dan lagu yang digulap yang membahas penyanyi Donne Maula yang suka menonton series ini sebelum tidur untuk menelukan dalam tanda kutip rutinitasnya.
Hari Minggoean_008	0:05:43	0:05:54	Aku pikir waktu itu, ya aku kan suka series ini ya, dan kayaknya aku juga lagi banyak mencemaskan soal masa depan.
Hari Minggoean_008	0:05:54	0:05:59	Tapi ya, siapa sih anak muda yang gak ngecemas sekarang sama masa depannya?
Hari Minggoean_008	0:05:59	0:06:03	Nah, itu pokoknya aku jadi memutuskan untuk rewatch.
Hari Minggoean_008	0:06:03	0:06:57	dan hasilnya adalah aku jadi makna terobsesi lebih, ini lebih, terobsesinya itu lebih dari sebelumnya literally obsesed nulis script ini pun aku sambil dengerin lagu yang gitu terdengar terakhir di episode terakhirnya series How I Met Your Mother ini dan mau ngomong soal episode terakhir dan scene akhirnya series ini menurutku itu ending yang paling gak masuk akal dan ending yang paling gak sesuai dengan premis yang dijanjikan dan aku gak sendirian ini bahkan pendapatku doang tapi banyak juga orang yang fans sama series How I Met Your Manager ini nggak cewa atau nggak sreg sama si endingnya.
Hari Minggoean_008	0:06:57	0:07:03	Ya aku tahu kalau endingnya itu nggak nendang, nggak memuaskan.
Hari Minggoean_008	0:07:03	0:07:05	Tapi tetap aja aku mau rewatch.
Hari Minggoean_008	0:07:05	0:07:10	Karena yang aku cari ini perjalanan ke endingnya, bukan ending itu sendiri.
Hari Minggoean_008	0:07:10	0:07:15	Dan walaupun aku Ya hampir tiap hari aku nonton klip-klipnya.
Hari Minggoean_008	0:07:15	0:07:20	Bahkan aku nonton klip-klipnya ini waktu pertama kali nonton jadi nonton yang pertama.
Hari Minggoean_008	0:07:20	0:07:27	Dan setelah nonton klip-klipnya, tuh gak mengganggu kenikmatan dalam nontonnya.
Hari Minggoean_008	0:07:27	0:07:33	Masih bisa ketawa, masih bisa ngerasain sedihnya, masih bisa ngerasain senang.
Hari Minggoean_008	0:07:33	0:07:38	Pokoknya kayak gak keganggu sama sekali.
Hari Minggoean_008	0:07:38	0:07:42	Tapi paling tidak dari sini kita bisa belajar sedikit.
Hari Minggoean_008	0:07:42	0:07:48	Kalau hasil akhir itu, in a way tidak selamanya menjadi yang terpenting.
Hari Minggoean_008	0:07:48	0:07:52	Yang lebih penting adalah perjalanan yang menghasilkan hasil akhir itu.
Hari Minggoean_008	0:07:52	0:08:07	Mungkin kalau hasilnya berubah, perjalanan yang harus kita lalui juga akan berbeda dan belum tentu jalan lainnya itu bisa semenyenangkan perjalanan yang sekarang.
Hari Minggoean_008	0:08:07	0:08:10	So, enjoy your life right now.
Hari Minggoean_008	0:08:10	0:08:24	Di titik manapun kita berada, kalau perjalanan ini berujung ke tempat yang kita gak bayangkan sebelumnya, paling enggak, kita punya perjalanan yang indah untuk dikenang.
Hari Minggoean_008	0:08:24	0:08:32	Nah oke, setelah kita ngomongin series, sekarang aku pengen ngomongin soal anime.
Hari Minggoean_008	0:08:32	0:09:27	belum lama ini lagi udah rilis salah satu anime yang paling diantisipasi gini-gini nah animenya ini diadaptasi dari manga dan manganya udah aku baca sebelumnya keempat pas aku baca manganya itu aku drop di sekitar 60 kalau gak salah itu di akhir arc dan itu emang udah lagi mentok, itu chapternya lagi segitu dan aku pas mau nunggu apa ya, next chapternya publish itu kok rasanya gak malas, nunggunya kok malas jadi yaudah tinggalin dulu aja soal yang tapi itu bukan artinya ceritanya full jelek dan makin lama makin jelek itu bukan dan anime yang aku maksud itu Dan Dan Dad, Dan Dan Dan gitu ga sih?
Hari Minggoean_008	0:09:27	0:09:44	wah cara pelafalannya itu, tulisannya Dan Dan Dan gitu nah kita bakal ngebahas kita mulai dari premisnya dulu aja deh ini ceritanya soal hantu atau term bahasa Jepangnya itu yokai dan alien.
Hari Minggoean_008	0:09:44	0:09:46	Dan kita disini punya 2 MC.
Hari Minggoean_008	0:09:46	0:09:48	Yang pertama ada Okarun.
Hari Minggoean_008	0:09:48	0:09:53	Okarun ini orang yang terobsesi sama alien.
Hari Minggoean_008	0:09:53	0:09:57	Dan ada satu lagi Momo Ayase yang percaya sama yokai.
Hari Minggoean_008	0:09:57	0:10:01	Karena neneknya ini emang seorang cenayang.
Hari Minggoean_008	0:10:01	0:10:04	Nah, mereka itu selalu nggak percaya satu sama lain.
Hari Minggoean_008	0:10:04	0:10:07	Maksudnya nggak percaya antar kepercayaan.
Hari Minggoean_008	0:10:07	0:10:14	Jadi si Okarun itu nggak percaya sama hantu, dan Ayase itu nggak percaya sama alien.
Hari Minggoean_008	0:10:14	0:10:23	Untuk menyelesaikan perselisihan antar mereka, ya diadainlah semacam kompetisi.
Hari Minggoean_008	0:10:23	0:10:56	Okarun ditantang untuk pergi ke tempat yang katanya banyak hantunya, dan Ayase itu ke tempat yang katanya jadi base campnya alien di dunia, di bumi maksudnya dan ternyata dua-duanya itu benar-benar ada. Sampai sini dulu, coba bayangin di satu universe ada atau dibuat sebuah plausibilitas kalau hantu sama alien itu exist, seru gak sih?
Hari Minggoean_008	0:10:56	0:11:05	Jadi di sini ceritanya ini bakal mengeksplorasi hubungan di antara kegiatan antara manusia, yokai, sama alien.
Hari Minggoean_008	0:11:05	0:11:12	Bagaimana mereka saling bermusuhan atau mungkin malah saling berteman, saling berkomunikasi, saling bekerjasama.
Hari Minggoean_008	0:11:12	0:11:21	Dan secara keseluruhan banyak yang bilang alurnya Dandadan ini gak tertebak.
Hari Minggoean_008	0:11:21	0:11:27	Ketebak bukan kayak plot twist ya, ini memang ceritanya agak absurd aja.
Hari Minggoean_008	0:11:27	0:11:52	Tapi mungkin untuk beberapa episode ke depan, motivasi atau apa yang membuat alurnya itu bergerak, itu tokoh-tokohnya dulu cari buah zakarnya si Okahu, yang ternyata jadi pencarannya para Yōkai sama Elia karena punya suatu kekuatan mistis, logik, dan supernatural gitu lah.
Hari Minggoean_008	0:11:52	0:11:54	Jelas pokoknya.
Hari Minggoean_008	0:11:54	0:11:57	Enggak jelas, tapi in a good way.
Hari Minggoean_008	0:11:57	0:12:20	itu satu hal dan masih ada aspek lain yang menarik di anime ini kayak misalnya style animasinya nggak bisa dibilang mirip-mirip banget tapi animasinya ini ada kemiripan dengan animasinya Spider-Verse Jadi kayak gaya animasinya itu banyak dan nggak konvensional.
Hari Minggoean_008	0:12:20	0:12:22	terus saling ditabrakin.
Hari Minggoean_008	0:12:22	0:12:27	Walaupun nggak se-extreme Spider-Verse ya, tabrak-tabrakannya itu.
Hari Minggoean_008	0:12:27	0:12:32	Di anime Dandadan ini, soul dari animenya itu terjaga.
Hari Minggoean_008	0:12:32	0:12:36	Jadi masih, kalau pas kita nonton ini masih anime.
Hari Minggoean_008	0:12:36	0:12:38	Kayak gitu.
Hari Minggoean_008	0:12:38	0:12:49	Dan kalau misalnya kalian ingin tahu lebih banyak atau mendengar banyak ulasan soal visualnya Dandadan, coba cari di Youtube banyak kok.
Hari Minggoean_008	0:12:49	0:12:55	Aku kayaknya nggak bakal menjelaskan banyak soal visual ini karena nggak begitu paham-paham banget sebenarnya.
Hari Minggoean_008	0:12:55	0:13:14	Tapi yang paling aku sumpah dari anime ini Tapi yang paling aku suka atau yang lebih tepatnya yang bikin aku butah nonton atau kuat ngikutin manglanya ini adalah ceritanya komplit.
Hari Minggoean_008	0:13:14	0:13:23	Secara garis besar, Dede Dan ini bisa dikategorikan sebagai Shounen dan cerita buat bocah cowok atau remaja cowok gitulah.
Hari Minggoean_008	0:13:23	0:13:31	Tapi ada sub-genre lainnya, yang cukup tebel tapi yang gak ganggu-ganggu banget.
Hari Minggoean_008	0:13:31	0:13:34	Yang pertama supernatural, itu sebagai basisnya.
Hari Minggoean_008	0:13:34	0:13:42	Ada alien sama ada yokai, itu gak terlalu berlebihan, enak banget.
Hari Minggoean_008	0:13:42	0:13:44	Kemudian, ada romantis.
Hari Minggoean_008	0:13:44	0:13:52	Nah, ceritanya Okarun sama Ayase itu saling suka, tapi gak langsung diungkapin.
Hari Minggoean_008	0:13:52	0:13:55	Mereka itu sama-sama saling mendem.
Hari Minggoean_008	0:13:55	0:14:04	Nah, kalau Okarun itu memang sifatnya awkward, terus kalau Ayase itu digabarkan seperti tipikal perempuan atau gadis tsundere di anime-anime.
Hari Minggoean_008	0:14:04	0:14:07	Terus, secara action.
Hari Minggoean_008	0:14:07	0:14:24	Saya pikir scene-nya itu Oke karena ada animasinya, ada visual-visual yang bagus, ada simbolisasi-simbolisasi yang oke lah.
Hari Minggoean_008	0:14:24	0:14:33	Dan lagi soal ceritanya, ini juga salah satu cerita di film fantasy yaitu soal magic system.
Hari Minggoean_008	0:14:33	0:14:44	Magic systemnya di animasi atau di cerita dendam ini itu relatif masih dibilang balance, masih seimbang.
Hari Minggoean_008	0:14:44	0:14:55	Sejauh ini sampai manganya pun nggak ada terlihat karakter-karakter atau villain-villain atau musuh-musuh yang OP itu nggak ada.
Hari Minggoean_008	0:14:55	0:15:02	Walaupun batasannya di Dandadan soal magic system-nya masih kurang jelas ya.
Hari Minggoean_008	0:15:02	0:15:11	Nah, cuaca magic system yang baik menurutku itu kayak magic system yang ada di Avatar The Legend of Aang.
Hari Minggoean_008	0:15:11	0:15:14	Kan magicnya disini kan namanya bender, pengendali.
Hari Minggoean_008	0:15:14	0:15:18	Dan sebab pengendali itu jelas batasannya.
Hari Minggoean_008	0:15:18	0:15:26	Kalau mau mengendalikan sesuatu, elemennya yang sesuai sama dirinya itu harus ada.
Hari Minggoean_008	0:15:26	0:15:32	Misalnya suku air, nggak mungkin mengendalikan api.
Hari Minggoean_008	0:15:32	0:15:35	Suku angin, nggak mungkin mengendalikan api.
Hari Minggoean_008	0:15:35	0:16:36	in tanah terus orang-orang yang di kerajaan bumi gak mungkin dia mengenalkan air dan ya dan gini dan semacamnya jadi harus harus jadi harus ada harus sama terus gak boleh berubah berubah kecuali avatar itu tadi ya karena karena dia adalah air insyaallah terus kalau mau mengenalkan elemennya itu juga harus ada di depan mata kalau misalnya gak ada misal pengenalkan api gak ada api di dekatnya nggak bisa keluar, tapi dalam konteksnya juga bisa nafas ya, karena nafas juga panas yang paling kompleks itu tanah, kalau ga ada tanah, ga ada pasir, ga bisa dibedah, dia langsung ngeluarin resourcenya, menanda air pool sama natasan yang jelas, itu diceritain dari awal dan ga berubah, itu magic system yang bagus dan di dadan ini, magic systemnya masih ga begitu jelas karena cuma kaya kerasukan doang, mirip-mirip kaya Samanthi, mirip-mirip kayak Shaman King.
Hari Minggoean_008	0:16:36	0:16:48	Cuma, ya Samanthi itu menurut dia bukan kalau menjadi sistem yang bagus ya, tiba-tiba ada yang OP, ada aja kayak tempatnya plot armor ya.
Hari Minggoean_008	0:16:48	0:16:50	Pokoknya tiba-tiba ada kekuatan baru lah.
Hari Minggoean_008	0:16:50	0:16:54	Walaupun kurang oke, kurang sip.
Hari Minggoean_008	0:16:54	0:17:01	Tapi overall, soal menjaga keselamatan dan secara keseluruhan anime ini enjoyable.
Hari Minggoean_008	0:17:01	0:17:09	Aku sangat rekomen banget kalian buat ngikutin anime ini.
Hari Minggoean_008	0:17:09	0:17:14	Itu aja soal anime gue, kita lanjut ke hal yang lainnya yang agak lebih serius.
Hari Minggoean_008	0:17:14	0:17:20	Jadi belakangan ini, gue ngikutin orang, influencer kalau boleh dibilang.
Hari Minggoean_008	0:17:20	0:17:24	Orang kreator, yang nulis buku, namanya Falexandro Rubin.
Hari Minggoean_008	0:17:24	0:17:29	Awalnya, Ngikutinnya di Youtube aja, di kontennya yang namanya Dibacain.
Hari Minggoean_008	0:17:29	0:17:35	Dibacain ini konten yang ngasih insight buku secara singkat, ya di bawah sekitar 20 menit.
Hari Minggoean_008	0:17:35	0:17:42	Menariknya buatku, ketika udah dapet insight, insightnya tuh udah intesari banget kan.
Hari Minggoean_008	0:17:42	0:17:45	Jadi, kalo misal aku bacanya...
Hari Minggoean_008	0:17:45	0:17:55	Tapi kalau misalnya rasanya ini insight-nya kok enak banget dan ngerasa aku pengen dapet yang lebih bagus, ya akhirnya jadi tertarik buat baca bukunya.
Hari Minggoean_008	0:17:55	0:17:58	Dan itu bagus, jadi mendingan kalian belum dapet baca kan?
Hari Minggoean_008	0:17:58	0:17:59	Paling nggak.
Hari Minggoean_008	0:17:59	0:18:03	Walaupun ada dalam tanda kucing ada nge-cheat gitu.
